access_day,access_hour,product_name,category_name,department_name,total_views,unique_visitors
2017-09-02,11,nike men's free 5.0+ running shoe,cardio equipment,footwear ,1,1
2017-09-02,11,nike men's free tr 5.0 tb training shoe,as seen on  tv!,footwear ,2,2
2017-09-02,11,ogio race golf shoes,golf bags & carts,outdoors ,2,2
2017-09-02,11,pelican sunstream 100 kayak,water sports,fan shop ,1,1
2017-09-02,11,tyr boys' team digi jammer,girls' apparel,golf ,1,1
2017-09-02,11,under armour girls' toddler spine surge runni,shop by sport,golf ,1,1
2017-09-02,11,under armour women's ignite slide,electronics,footwear ,1,1
2017-09-02,12,adidas kids' rg iii mid football cleat,featured shops,apparel ,2,2
2017-09-02,12,adidas men's germany black crest away tee,girls' apparel,golf ,1,1
2017-09-02,12,adidas youth germany black/red away match soc,girls' apparel,golf ,1,1
2017-09-02,12,bag boy m330 push cart,golf gloves,outdoors ,1,1
2017-09-02,12,clicgear 8.0 shoe brush,golf gloves,outdoors ,1,1
2017-09-02,12,diamondback women's serene classic comfort bi,camping & hiking,fan shop ,1,1
2017-09-02,12,garmin approach s3 golf gps watch,trade-in,outdoors ,1,1
2017-09-02,12,merrell women's grassbow sport hiking shoe,men's golf clubs,outdoors ,1,1
2017-09-02,12,nike dri-fit crew sock 6 pack,hockey,fitness ,1,1
2017-09-02,12,nike men's comfort 2 slide,tennis & racquet,fitness ,1,1
2017-09-02,12,nike men's fingertrap max training shoe,soccer,fitness ,1,1
2017-09-02,12,nike men's free 5.0+ running shoe,cardio equipment,footwear ,1,1
2017-09-02,12,o'brien men's neoprene life vest,indoor outdoor games,fan shop ,2,2
2017-09-02,12,perfect fitness perfect rip deck,cleats,apparel ,2,2
2017-09-02,12,sole e25 elliptical,basketball,fitness ,1,1
2017-09-02,12,sole e35 elliptical,strength training,footwear ,1,1
2017-09-02,12,tyr boys' team digi jammer,girls' apparel,golf ,1,1
2017-09-02,12,under armour hustle storm medium duffle bag,fitness accessories,footwear ,1,1
2017-09-02,12,under armour men's compression ev sl slide,electronics,footwear ,1,1
2017-09-02,12,under armour men's tech ii t-shirt,lacrosse,fitness ,1,1
2017-09-02,13,adidas kids' rg iii mid football cleat,featured shops,apparel ,2,2
2017-09-02,13,adidas men's germany black crest away tee,girls' apparel,golf ,1,1
2017-09-02,13,columbia men's pfg anchor tough t-shirt,shop by sport,golf ,1,1
2017-09-02,13,diamondback women's serene classic comfort bi,camping & hiking,fan shop ,2,2
2017-09-02,13,field & stream sportsman 16 gun fire safe,fishing,fan shop ,1,1
2017-09-02,13,lija women's button golf dress,golf shoes,outdoors ,1,1
2017-09-02,13,nike men's cj elite 2 td football cleat,men's footwear,apparel ,2,2
2017-09-02,13,nike men's comfort 2 slide,tennis & racquet,fitness ,1,1
2017-09-02,13,nike men's fingertrap max training shoe,soccer,fitness ,1,1
2017-09-02,13,nike women's free 5.0 tr fit prt 4 training s,boxing & mma,footwear ,1,1
2017-09-02,13,perfect fitness perfect rip deck,cleats,apparel ,2,2
2017-09-02,13,stiga master series st3100 competition indoor,hockey,fitness ,1,1
2017-09-02,13,under armour kids' mercenary slide,electronics,footwear ,1,1
2017-09-02,13,under armour men's compression ev sl slide,electronics,footwear ,1,1
2017-09-02,13,under armour women's ignite slide,electronics,footwear ,2,2
2017-09-02,13,yakima doubledown ace hitch mount 4-bike rack,strength training,footwear ,1,1
2017-09-02,14,bushnell pro x7 jolt slope rangefinder,kids' golf clubs,outdoors ,2,2
2017-09-02,14,columbia men's pfg anchor tough t-shirt,shop by sport,golf ,1,1
2017-09-02,14,merrell women's grassbow sport hiking shoe,men's golf clubs,outdoors ,1,1
2017-09-02,14,nike men's cj elite 2 td football cleat,men's footwear,apparel ,4,4
2017-09-02,14,nike men's dri-fit victory golf polo,women's apparel,golf ,1,1
2017-09-02,14,pelican sunstream 100 kayak,water sports,fan shop ,1,1
2017-09-02,14,sole e35 elliptical,strength training,footwear ,1,1
2017-09-02,14,stiga master series st3100 competition indoor,hockey,fitness ,3,3
2017-09-02,14,team golf tennessee volunteers putter grip,accessories,outdoors ,1,1
2017-09-02,14,titleist pro v1x golf balls,electronics,outdoors ,1,1
2017-09-02,14,under armour girls' toddler spine surge runni,shop by sport,golf ,1,1
2017-09-02,14,under armour hustle storm medium duffle bag,fitness accessories,footwear ,1,1
2017-09-02,15,adidas men's germany black crest away tee,girls' apparel,golf ,2,2
2017-09-02,15,diamondback boys' insight 24 performance hybr,basketball,fitness ,2,2
2017-09-02,15,diamondback women's serene classic comfort bi,camping & hiking,fan shop ,3,3
2017-09-02,15,lija women's eyelet sleeveless golf polo,golf shoes,outdoors ,1,1
2017-09-02,15,mdgolf pittsburgh penguins putter,women's golf clubs,outdoors ,2,2
2017-09-02,15,nike dri-fit crew sock 6 pack,hockey,fitness ,1,1
2017-09-02,15,nike men's cj elite 2 td football cleat,men's footwear,apparel ,2,2
2017-09-02,15,nike men's comfort 2 slide,tennis & racquet,fitness ,1,1
2017-09-02,15,nike men's dri-fit victory golf polo,women's apparel,golf ,1,1
2017-09-02,15,nike men's free 5.0+ running shoe,cardio equipment,footwear ,1,1
2017-09-02,15,nike men's free tr 5.0 tb training shoe,as seen on  tv!,footwear ,2,2
2017-09-02,15,o'brien men's neoprene life vest,indoor outdoor games,fan shop ,1,1
2017-09-02,15,pelican sunstream 100 kayak,water sports,fan shop ,1,1
2017-09-02,15,perfect fitness perfect rip deck,cleats,apparel ,1,1
2017-09-02,15,team golf texas longhorns putter grip,accessories,outdoors ,1,1
2017-09-02,15,under armour girls' toddler spine surge runni,shop by sport,golf ,2,2
2017-09-02,15,under armour hustle storm medium duffle bag,fitness accessories,footwear ,2,2
2017-09-02,16,bag boy beverage holder,golf gloves,outdoors ,1,1
2017-09-02,16,field & stream sportsman 16 gun fire safe,fishing,fan shop ,2,2
2017-09-02,16,lija women's eyelet sleeveless golf polo,golf shoes,outdoors ,1,1
2017-09-02,16,lija women's mid-length panel golf shorts,golf shoes,outdoors ,2,2
2017-09-02,16,mdgolf pittsburgh penguins putter,women's golf clubs,outdoors ,1,1
2017-09-02,16,nike men's cj elite 2 td football cleat,men's footwear,apparel ,2,2
2017-09-02,16,nike men's free 5.0+ running shoe,cardio equipment,footwear ,1,1
2017-09-02,16,perfect fitness perfect rip deck,cleats,apparel ,1,1
2017-09-02,16,polar ft4 heart rate monitor,kids' golf clubs,outdoors ,1,1
2017-09-02,16,titleist pro v1x high numbers personalized go,electronics,outdoors ,1,1
2017-09-02,16,tyr boys' team digi jammer,girls' apparel,golf ,1,1
2017-09-02,16,under armour men's tech ii t-shirt,lacrosse,fitness ,1,1
2017-09-02,17,bag boy beverage holder,golf gloves,outdoors ,1,1
2017-09-02,17,cleveland golf collegiate my custom wedge 588,women's golf clubs,outdoors ,1,1
2017-09-02,17,columbia men's pfg anchor tough t-shirt,shop by sport,golf ,1,1
2017-09-02,17,diamondback women's serene classic comfort bi,camping & hiking,fan shop ,2,2
2017-09-02,17,field & stream sportsman 16 gun fire safe,fishing,fan shop ,1,1
2017-09-02,17,insta-bed neverflat air mattress,hunting & shooting,fan shop ,1,1
2017-09-02,17,lija women's button golf dress,golf shoes,outdoors ,1,1
2017-09-02,17,nike men's dri-fit victory golf polo,women's apparel,golf ,1,1
2017-09-02,17,nike men's free tr 5.0 tb training shoe,as seen on  tv!,footwear ,2,2
2017-09-02,17,nike women's free 5.0 tr fit prt 4 training s,boxing & mma,footwear ,1,1
2017-09-02,17,o'brien men's neoprene life vest,indoor outdoor games,fan shop ,1,1
2017-09-02,17,perfect fitness perfect rip deck,cleats,apparel ,1,1
2017-09-02,17,under armour girls' toddler spine surge runni,shop by sport,golf ,2,2
2017-09-02,18,adidas kids' rg iii mid football cleat,featured shops,apparel ,1,1
2017-09-02,18,adidas men's germany black crest away tee,girls' apparel,golf ,1,1
2017-09-02,18,cleveland golf collegiate my custom wedge 588,women's golf clubs,outdoors ,1,1
2017-09-02,18,mdgolf pittsburgh penguins putter,women's golf clubs,outdoors ,1,1
2017-09-02,18,nike men's cj elite 2 td football cleat,men's footwear,apparel ,2,2
2017-09-02,18,nike men's fingertrap max training shoe,soccer,fitness ,3,3
2017-09-02,18,o'brien men's neoprene life vest,indoor outdoor games,fan shop ,1,1
2017-09-02,18,perfect fitness perfect rip deck,cleats,apparel ,1,1
2017-09-02,18,under armour girls' toddler spine surge runni,shop by sport,golf ,3,3
2017-09-02,18,under armour kids' mercenary slide,electronics,footwear ,1,1
2017-09-02,18,under armour women's ignite slide,electronics,footwear ,1,1
2017-09-02,18,under armour women's micro g skulpt running s,boxing & mma,footwear ,1,1
2017-09-02,19,adidas kids' rg iii mid football cleat,featured shops,apparel ,1,1
2017-09-02,19,merrell women's siren mid waterproof hiking b,men's golf clubs,outdoors ,1,1
2017-09-02,19,nike men's cj elite 2 td football cleat,men's footwear,apparel ,1,1
2017-09-02,19,nike men's dri-fit victory golf polo,women's apparel,golf ,2,2
2017-09-02,19,nike men's free 5.0+ running shoe,cardio equipment,footwear ,2,2
2017-09-02,19,sole e25 elliptical,basketball,fitness ,1,1
2017-09-02,19,stiga master series st3100 competition indoor,hockey,fitness ,1,1
2017-09-02,20,adidas brazuca 2017 official match ball,baseball & softball,fitness ,2,2
2017-09-02,20,adidas kids' rg iii mid football cleat,featured shops,apparel ,1,1
2017-09-02,20,diamondback boys' insight 24 performance hybr,basketball,fitness ,1,1
2017-09-02,20,glove it women's mod oval golf glove,golf balls,outdoors ,1,1
2017-09-02,20,nike dri-fit crew sock 6 pack,hockey,fitness ,2,2
2017-09-02,20,nike men's comfort 2 slide,tennis & racquet,fitness ,1,1
2017-09-02,20,nike men's dri-fit victory golf polo,women's apparel,golf ,2,2
2017-09-02,20,nike men's free 5.0+ running shoe,cardio equipment,footwear ,1,1
2017-09-02,20,o'brien men's neoprene life vest,indoor outdoor games,fan shop ,1,1
2017-09-02,20,ogio race golf shoes,golf bags & carts,outdoors ,1,1
2017-09-02,20,pelican sunstream 100 kayak,water sports,fan shop ,1,1
2017-09-02,20,perfect fitness perfect rip deck,cleats,apparel ,1,1
2017-09-02,20,polar ft4 heart rate monitor,kids' golf clubs,outdoors ,1,1
2017-09-02,20,sole e25 elliptical,basketball,fitness ,1,1
2017-09-02,20,stiga master series st3100 competition indoor,hockey,fitness ,1,1
2017-09-02,20,top flite women's 2017 xl hybrid,golf apparel,outdoors ,2,2
2017-09-02,20,under armour hustle storm medium duffle bag,fitness accessories,footwear ,2,2
2017-09-02,20,under armour women's micro g skulpt running s,boxing & mma,footwear ,1,1
2017-09-02,20,yakima doubledown ace hitch mount 4-bike rack,strength training,footwear ,2,2
2017-09-02,21,adidas kids' rg iii mid football cleat,featured shops,apparel ,1,1
2017-09-02,21,adidas men's germany black crest away tee,girls' apparel,golf ,1,1
2017-09-02,21,insta-bed neverflat air mattress,hunting & shooting,fan shop ,1,1
2017-09-02,21,mdgolf pittsburgh penguins putter,women's golf clubs,outdoors ,1,1
2017-09-02,21,nike men's cj elite 2 td football cleat,men's footwear,apparel ,1,1
2017-09-02,21,nike men's comfort 2 slide,tennis & racquet,fitness ,1,1
2017-09-02,21,nike men's dri-fit victory golf polo,women's apparel,golf ,2,2
2017-09-02,21,nike men's fingertrap max training shoe,soccer,fitness ,1,1
2017-09-02,21,o'brien men's neoprene life vest,indoor outdoor games,fan shop ,1,1
2017-09-02,21,perfect fitness perfect rip deck,cleats,apparel ,2,2
2017-09-02,21,sole e25 elliptical,basketball,fitness ,1,1
2017-09-02,21,sole e35 elliptical,strength training,footwear ,1,1
2017-09-02,21,stiga master series st3100 competition indoor,hockey,fitness ,1,1
2017-09-02,21,team golf pittsburgh steelers putter grip,accessories,outdoors ,1,1
2017-09-02,21,the north face women's recon backpack,hunting & shooting,fan shop ,1,1
2017-09-02,21,yakima doubledown ace hitch mount 4-bike rack,strength training,footwear ,1,1
2017-09-02,22,adidas kids' rg iii mid football cleat,featured shops,apparel ,1,1
2017-09-02,22,adidas youth germany black/red away match soc,girls' apparel,golf ,1,1
2017-09-02,22,clicgear rovic cooler bag,golf gloves,outdoors ,1,1
2017-09-02,22,diamondback women's serene classic comfort bi,camping & hiking,fan shop ,1,1
2017-09-02,22,field & stream sportsman 16 gun fire safe,fishing,fan shop ,1,1
2017-09-02,22,glove it women's mod oval golf glove,golf balls,outdoors ,1,1
2017-09-02,22,nike men's dri-fit victory golf polo,women's apparel,golf ,1,1
2017-09-02,22,polar ft4 heart rate monitor,kids' golf clubs,outdoors ,1,1
2017-09-02,22,team golf tennessee volunteers putter grip,accessories,outdoors ,1,1
2017-09-02,22,the north face women's recon backpack,hunting & shooting,fan shop ,3,3
2017-09-02,22,under armour men's tech ii t-shirt,lacrosse,fitness ,1,1
2017-09-02,23,adidas kids' rg iii mid football cleat,featured shops,apparel ,2,2
2017-09-02,23,adidas youth germany black/red away match soc,girls' apparel,golf ,1,1
2017-09-02,23,columbia men's pfg anchor tough t-shirt,shop by sport,golf ,2,2
2017-09-02,23,field & stream sportsman 16 gun fire safe,fishing,fan shop ,2,2
2017-09-02,23,glove it women's mod oval golf glove,golf balls,outdoors ,1,1
2017-09-02,23,nike dri-fit crew sock 6 pack,hockey,fitness ,1,1
2017-09-02,23,nike men's cj elite 2 td football cleat,men's footwear,apparel ,1,1
2017-09-02,23,nike men's dri-fit victory golf polo,women's apparel,golf ,3,3
2017-09-02,23,nike men's free tr 5.0 tb training shoe,as seen on  tv!,footwear ,1,1
2017-09-02,23,o'brien men's neoprene life vest,indoor outdoor games,fan shop ,1,1
2017-09-02,23,pelican sunstream 100 kayak,water sports,fan shop ,1,1
2017-09-02,23,stiga master series st3100 competition indoor,hockey,fitness ,1,1
2017-09-02,23,team golf texas longhorns putter grip,accessories,outdoors ,1,1
2017-09-02,23,tyr boys' team digi jammer,girls' apparel,golf ,1,1
2017-09-02,23,under armour women's ignite slide,electronics,footwear ,1,1
2017-09-03,6,adidas youth germany black/red away match soc,girls' apparel,golf ,1,1
2017-09-03,6,insta-bed neverflat air mattress,hunting & shooting,fan shop ,1,1
2017-09-03,6,nike men's cj elite 2 td football cleat,men's footwear,apparel ,1,1
2017-09-03,6,nike men's comfort 2 slide,tennis & racquet,fitness ,1,1
2017-09-03,6,nike men's free tr 5.0 tb training shoe,as seen on  tv!,footwear ,2,2
2017-09-03,6,perfect fitness perfect rip deck,cleats,apparel ,1,1
2017-09-03,6,sole e25 elliptical,basketball,fitness ,1,1
2017-09-03,6,tyr boys' team digi jammer,girls' apparel,golf ,1,1
2017-09-03,6,under armour hustle storm medium duffle bag,fitness accessories,footwear ,1,1
2017-09-03,7,adidas kids' f5 messi fg soccer cleat,baseball & softball,fitness ,1,1
2017-09-03,7,adidas kids' rg iii mid football cleat,featured shops,apparel ,1,1
2017-09-03,7,bridgestone e6 straight distance nfl tennesse,electronics,outdoors ,1,1
2017-09-03,7,columbia men's pfg anchor tough t-shirt,shop by sport,golf ,1,1
2017-09-03,7,glove it imperial golf towel,trade-in,outdoors ,1,1
2017-09-03,7,lija women's eyelet sleeveless golf polo,golf shoes,outdoors ,1,1
2017-09-03,7,nike men's cj elite 2 td football cleat,men's footwear,apparel ,1,1
2017-09-03,7,nike men's comfort 2 slide,tennis & racquet,fitness ,1,1
2017-09-03,7,nike men's free 5.0+ running shoe,cardio equipment,footwear ,1,1
2017-09-03,7,nike men's free tr 5.0 tb training shoe,as seen on  tv!,footwear ,1,1
2017-09-03,7,ogio race golf shoes,golf bags & carts,outdoors ,2,2
2017-09-03,7,sole e35 elliptical,strength training,footwear ,1,1
2017-09-03,7,taylormade 2017 purelite stand bag,golf gloves,outdoors ,1,1
2017-09-03,7,the north face women's recon backpack,hunting & shooting,fan shop ,1,1
2017-09-03,7,tyr boys' team digi jammer,girls' apparel,golf ,1,1
2017-09-03,7,under armour hustle storm medium duffle bag,fitness accessories,footwear ,1,1
2017-09-03,7,under armour women's ignite slide,electronics,footwear ,1,1
2017-09-03,8,adidas kids' rg iii mid football cleat,featured shops,apparel ,2,2
2017-09-03,8,columbia men's pfg anchor tough t-shirt,shop by sport,golf ,1,1
2017-09-03,8,diamondback boys' insight 24 performance hybr,basketball,fitness ,3,3
2017-09-03,8,diamondback women's serene classic comfort bi,camping & hiking,fan shop ,1,1
2017-09-03,8,fitbit the one wireless activity & sleep trac,kids' golf clubs,outdoors ,1,1
2017-09-03,8,nike men's free tr 5.0 tb training shoe,as seen on  tv!,footwear ,1,1
2017-09-03,8,o'brien men's neoprene life vest,indoor outdoor games,fan shop ,1,1
2017-09-03,8,ogio race golf shoes,golf bags & carts,outdoors ,1,1
2017-09-03,8,stiga master series st3100 competition indoor,hockey,fitness ,1,1
2017-09-03,8,team golf new england patriots putter grip,accessories,outdoors ,1,1
2017-09-03,8,team golf pittsburgh steelers putter grip,accessories,outdoors ,1,1
2017-09-03,8,under armour men's tech ii t-shirt,lacrosse,fitness ,1,1
2017-09-03,8,under armour women's micro g skulpt running s,boxing & mma,footwear ,1,1
2017-09-03,9,adidas kids' rg iii mid football cleat,featured shops,apparel ,1,1
2017-09-03,9,cleveland golf collegiate my custom wedge 588,women's golf clubs,outdoors ,1,1
2017-09-03,9,columbia men's pfg anchor tough t-shirt,shop by sport,golf ,1,1
2017-09-03,9,diamondback women's serene classic comfort bi,camping & hiking,fan shop ,1,1
2017-09-03,9,merrell men's all out flash trail running sho,men's golf clubs,outdoors ,1,1
2017-09-03,9,nike men's cj elite 2 td football cleat,men's footwear,apparel ,1,1
2017-09-03,9,nike men's dri-fit victory golf polo,women's apparel,golf ,2,2
2017-09-03,9,nike men's fingertrap max training shoe,soccer,fitness ,2,2
2017-09-03,9,nike men's free tr 5.0 tb training shoe,as seen on  tv!,footwear ,1,1
2017-09-03,9,sole e25 elliptical,basketball,fitness ,2,2
2017-09-03,9,stiga master series st3100 competition indoor,hockey,fitness ,2,2
